Mach,CD Power-Off,CD Power-On
15.12,0.193036525,0.19217993
15.13,0.193027409,0.192171894
15.14,0.193018318,0.192163881
15.15,0.193009241,0.19215588
15.16,0.19300018,0.192147893
15.17,0.192991124,0.192139909
15.18,0.192982093,0.192131948
15.19,0.192973087,0.19212401
15.2,0.192964086,0.192116075
15.21,0.192955109,0.192108162
15.22,0.192946148,0.192100263
15.23,0.192937201,0.192092376
15.24,0.192928259,0.192084492
15.25,0.192919352,0.192076641
15.26,0.192910449,0.192068792
15.27,0.192901571,0.192060966
15.28,0.192892709,0.192053154
15.29,0.192883859,0.192045352
15.3,0.192875015,0.192037555
15.31,0.192866206,0.19202979
15.32,0.192857401,0.192022027
15.33,0.192848611,0.192014277
15.34,0.192839845,0.192006549
15.35,0.192831104,0.191998844
15.36,0.192822356,0.191991131
15.37,0.192813633,0.191983441
15.38,0.192804924,0.191975762
15.39,0.19279624,0.191968107
15.4,0.192787571,0.191960464
15.41,0.192778904,0.191952823
15.42,0.192770273,0.191945214
15.43,0.192761625,0.191937587
15.44,0.192753022,0.191930004
15.45,0.192744423,0.191922422
15.46,0.192735848,0.191914861
15.47,0.192727287,0.191907314
15.48,0.192718739,0.191899778
15.49,0.192710196,0.191892245
15.5,0.192701676,0.191884733
15.51,0.192693172,0.191877234
15.52,0.192684689,0.191869756
15.53,0.192676213,0.191862281
15.54,0.192667758,0.191854828
15.55,0.192659318,0.191847386
15.56,0.192650882,0.191839946
15.57,0.19264247,0.191832529
15.58,0.19263408,0.191825133
15.59,0.192625696,0.19181774
15.6,0.192617334,0.191810367
15.61,0.192608985,0.191803006
15.62,0.192600641,0.191795647
15.63,0.192592321,0.191788311
15.64,0.192584013,0.191780986
15.65,0.192575719,0.191773672
15.66,0.192567449,0.19176638
15.67,0.192559181,0.19175909
15.68,0.192550928,0.191751811
15.69,0.192542697,0.191744554
15.7,0.19253448,0.191737308
15.71,0.192526277,0.191730075
15.72,0.192518097,0.191722862
15.73,0.19250992,0.191715651
15.74,0.192501765,0.191708461
15.75,0.192493604,0.191701263
15.76,0.192485477,0.191694096
15.77,0.192477362,0.191686941
15.78,0.192469271,0.191679807
15.79,0.192461182,0.191672674
15.8,0.192453106,0.191665552
15.81,0.192445045,0.191658443
15.82,0.192436996,0.191651343
15.83,0.192428969,0.191644266
15.84,0.192420955,0.191637199
15.85,0.192412955,0.191630144
15.86,0.192404968,0.1916231
15.87,0.192397003,0.191616077
15.88,0.192389031,0.191609045
15.89,0.192381091,0.191602044
15.9,0.192373165,0.191595055
15.91,0.192365241,0.191588065
15.92,0.19235734,0.191581098
15.93,0.192349452,0.191574141
15.94,0.192341576,0.191567195
15.95,0.192333712,0.19156026
15.96,0.192325862,0.191553336
15.97,0.192318034,0.191546434
15.98,0.192310219,0.191539542
15.99,0.192302416,0.191532661
16,0.192294626,0.19152579
16.01,0.192286838,0.191518921
16.02,0.192279073,0.191512073
16.03,0.192271329,0.191505244
16.04,0.192263589,0.191498417
16.05,0.19225587,0.19149161
16.06,0.192248164,0.191484814
16.07,0.19224045,0.191478009
16.08,0.192232768,0.191471234
16.09,0.19222511,0.191464481
16.1,0.192217452,0.191457727
16.11,0.192209808,0.191450985
16.12,0.192202175,0.191444252
16.13,0.192194554,0.191437531
16.14,0.192186956,0.191430829
16.15,0.192179369,0.191424138
16.16,0.192171795,0.191417459
16.17,0.192164234,0.191410789
16.18,0.192156683,0.191404129
16.19,0.192149155,0.191397491
16.2,0.192141619,0.191390842
16.21,0.192134114,0.191384224
16.22,0.192126612,0.191377606
16.23,0.192119131,0.191371009
16.24,0.192111663,0.191364422
16.25,0.192104205,0.191357844
16.26,0.192096751,0.191351268
16.27,0.192089328,0.191344722
16.28,0.192081906,0.191338175
16.29,0.192074497,0.19133164
16.3,0.192067109,0.191325124
16.31,0.192059732,0.191318618
16.32,0.192052358,0.191312113
16.33,0.192045004,0.191305627
16.34,0.192037653,0.191299141
16.35,0.192030333,0.191292686
16.36,0.192023015,0.191286231
16.37,0.192015718,0.191279796
16.38,0.192008423,0.191273361
16.39,0.19200114,0.191266936
16.4,0.191993867,0.19126052
16.41,0.191986616,0.191254124
16.42,0.191979377,0.191247739
16.43,0.191972148,0.191241363
16.44,0.191964943,0.191235009
16.45,0.191957727,0.191228642
16.46,0.191950532,0.191222296
16.47,0.19194336,0.19121597
16.48,0.191936198,0.191209653
16.49,0.191929038,0.191203337
16.5,0.1919219,0.19119704
16.51,0.191914772,0.191190753
16.52,0.191907645,0.191184466
16.53,0.19190055,0.191178208
16.54,0.191893455,0.19117195
16.55,0.191886373,0.191165703
16.56,0.191879311,0.191159474
16.57,0.19187225,0.191153244
16.58,0.191865199,0.191147025
16.59,0.191858171,0.191140825
16.6,0.191851153,0.191134635
16.61,0.191844145,0.191128453
16.62,0.19183715,0.191122283
16.63,0.191830165,0.191116121
16.64,0.191823202,0.19110998
16.65,0.191816227,0.191103825
16.66,0.191809285,0.191097703
16.67,0.191802344,0.191091579
16.68,0.191795423,0.191085474
16.69,0.191788513,0.191079379
16.7,0.191781613,0.191073293
16.71,0.191774715,0.191067207
16.72,0.191767847,0.19106115
16.73,0.19176098,0.191055092
16.74,0.191754125,0.191049044
16.75,0.191747288,0.191043014
16.76,0.191740454,0.191036985
16.77,0.191733629,0.191030964
16.78,0.191726826,0.191024963
16.79,0.191720032,0.191018969
16.8,0.19171325,0.191012987
16.81,0.191706477,0.191007013
16.82,0.191699716,0.191001048
16.83,0.191692965,0.190995093
16.84,0.191686225,0.190989147
16.85,0.191679494,0.190983208
16.86,0.191672784,0.19097729
16.87,0.191666075,0.190971371
16.88,0.191659386,0.19096547
16.89,0.191652707,0.190959579
16.9,0.191646029,0.190953687
16.91,0.191639371,0.190947814
16.92,0.191632734,0.19094196
16.93,0.191626096,0.190936104
16.94,0.191619469,0.190930258
16.95,0.191612862,0.19092443
16.96,0.191606256,0.190918602
16.97,0.191599659,0.190912782
16.98,0.191593082,0.190906981
16.99,0.191586506,0.190901179
17,0.191579951,0.190895396
17.01,0.191573404,0.190889621
17.02,0.191566869,0.190883855
17.03,0.191560344,0.190878099
17.04,0.191553827,0.19087235
17.05,0.191547322,0.190866611
17.06,0.191540836,0.190860891
17.07,0.19153436,0.190855178
17.08,0.191527884,0.190849464
17.09,0.191521429,0.19084377
17.1,0.191514973,0.190838074
17.11,0.191508537,0.190832397
17.12,0.191502111,0.190826728
17.13,0.191495695,0.190821069
17.14,0.191489289,0.190815417
17.15,0.191482903,0.190809784
17.16,0.191476506,0.190804139
17.17,0.191470139,0.190798523
17.18,0.191463772,0.190792906
17.19,0.191457425,0.190787307
17.2,0.191449921,0.190780551
17.21,0.19144321,0.190774586
17.22,0.191436498,0.190768619
17.23,0.191429805,0.190762669
17.24,0.191423121,0.190756727
17.25,0.191416446,0.190750793
17.26,0.191409781,0.190744868
17.27,0.191403136,0.190738961
17.28,0.191396489,0.190733051
17.29,0.191389852,0.19072715
17.3,0.191383233,0.190721266
17.31,0.191376614,0.190715381
17.32,0.191370014,0.190709513
17.33,0.191363422,0.190703652
17.34,0.191356842,0.190697802
17.35,0.191350258,0.190691947
17.36,0.191343695,0.190686111
17.37,0.19133715,0.190680292
17.38,0.191330604,0.190674471
17.39,0.191324077,0.190668669
17.4,0.19131755,0.190662864
17.41,0.191311041,0.190657077
17.42,0.191304522,0.190651277
17.43,0.191298031,0.190645506
17.44,0.191291549,0.190639741
17.45,0.191285076,0.190633986
17.46,0.191278612,0.190628237
17.47,0.191272157,0.190622496
17.48,0.191265701,0.190616753
17.49,0.191259263,0.190611028
17.5,0.191252844,0.190605319
17.51,0.191246425,0.19059961
17.52,0.191240024,0.190593917
17.53,0.191233621,0.190588222
17.54,0.191227228,0.190582535
17.55,0.191220853,0.190576865
17.56,0.191214486,0.190571202
17.57,0.191208128,0.190565547
17.58,0.19120177,0.19055989
17.59,0.191195439,0.19055426
17.6,0.191189108,0.190548628
17.61,0.191182775,0.190542993
17.62,0.19117646,0.190537375
17.63,0.191170165,0.190531776
17.64,0.191163868,0.190526173
17.65,0.191157588,0.190520587
17.66,0.191151319,0.19051501
17.67,0.191145037,0.190509419
17.68,0.191138784,0.190503857
17.69,0.191132539,0.190498301
17.7,0.191126303,0.190492753
17.71,0.191120076,0.190487212
17.72,0.191113856,0.190481678
17.73,0.191107645,0.190476151
17.74,0.191101433,0.190470623
17.75,0.191095248,0.190465121
17.76,0.191089062,0.190459616
17.77,0.191082895,0.190454129
17.78,0.191076726,0.190448639
17.79,0.191070575,0.190443166
17.8,0.191064423,0.19043769
17.81,0.191058288,0.190432231
17.82,0.191052152,0.19042677
17.83,0.191046034,0.190421326
17.84,0.191039925,0.190415889
17.85,0.191033824,0.190410459
17.86,0.191027731,0.190405036
17.87,0.191021645,0.19039962
17.88,0.191015568,0.190394211
17.89,0.19100951,0.19038882
17.9,0.19100345,0.190383426
17.91,0.190997396,0.190378037
17.92,0.190991363,0.190372668
17.93,0.190985326,0.190367294
17.94,0.190979309,0.190361938
17.95,0.190973288,0.190356578
17.96,0.190967296,0.190351246
17.97,0.190961292,0.1903459
17.98,0.190955317,0.190340582
17.99,0.190949328,0.19033525
18,0.190943358,0.190329935
18.01,0.190937396,0.190324627
18.02,0.190931442,0.190319326
18.03,0.190925506,0.190314042
18.04,0.190919567,0.190308755
18.05,0.190913647,0.190303485
18.06,0.190907714,0.190298201
18.07,0.190901809,0.190292945
18.08,0.190895912,0.190287694
18.09,0.190890022,0.190282451
18.1,0.190884142,0.190277215
18.11,0.190878268,0.190271985
18.12,0.190872393,0.190266753
18.13,0.190866535,0.190261537
18.14,0.190860685,0.190256327
18.15,0.190854843,0.190251125
18.16,0.190849007,0.190245929
18.17,0.19084319,0.190240749
18.18,0.190837371,0.190235567
18.19,0.19083156,0.190230391
18.2,0.190825766,0.190225232
18.21,0.190819969,0.190220069
18.22,0.190814191,0.190214924
18.23,0.190808419,0.190209784
18.24,0.190802657,0.190204652
18.25,0.19079688,0.190199505
18.26,0.190791132,0.190194386
18.27,0.190785391,0.190189273
18.28,0.190779669,0.190184177
18.29,0.190773942,0.190179077
18.3,0.190768224,0.190173983
18.31,0.190762514,0.190168897
18.32,0.190756811,0.190163817
18.33,0.190751114,0.190158742
18.34,0.190745437,0.190153686
18.35,0.190739766,0.190148635
18.36,0.190734092,0.19014358
18.37,0.190728436,0.190138542
18.38,0.190722779,0.190133501
18.39,0.190717127,0.190128465
18.4,0.190711503,0.190123457
18.41,0.190705867,0.190118434
18.42,0.190700258,0.190113439
18.43,0.190694646,0.190108439
18.44,0.190689032,0.190103436
18.45,0.190683435,0.190098449
18.46,0.190677845,0.190093468
18.47,0.190672262,0.190088494
18.48,0.190666697,0.190083536
18.49,0.190661129,0.190078575
18.5,0.190655578,0.190073629
18.51,0.190650024,0.19006868
18.52,0.190644478,0.190063737
18.53,0.190638949,0.190058811
18.54,0.190633427,0.190053891
18.55,0.190627912,0.190048977
18.56,0.190622404,0.190044068
18.57,0.190616894,0.190039157
18.58,0.1906114,0.190034261
18.59,0.190605914,0.190029372
18.6,0.190600434,0.190024489
18.61,0.190594962,0.190019612
18.62,0.190589496,0.19001474
18.63,0.190584039,0.190009876
18.64,0.190578588,0.190005017
18.65,0.190573154,0.190000175
18.66,0.190567717,0.189995328
18.67,0.190562297,0.189990498
18.68,0.190556874,0.189985664
18.69,0.190551468,0.189980846
18.7,0.190546059,0.189976024
18.71,0.190540666,0.189971218
18.72,0.190535281,0.189966418
18.73,0.190529903,0.189961624
18.74,0.190524531,0.189956835
18.75,0.190519167,0.189952054
18.76,0.1905138,0.189947268
18.77,0.190508449,0.189942498
18.78,0.190503105,0.189937733
18.79,0.190497778,0.189932985
18.8,0.190492448,0.189928233
18.81,0.190487124,0.189923487
18.82,0.190481818,0.189918756
18.83,0.190476498,0.189914012
18.84,0.190471205,0.189909293
18.85,0.190465919,0.189904581
18.86,0.19046063,0.189899864
18.87,0.190455356,0.189895163
18.88,0.190450091,0.189890468
18.89,0.190444821,0.189885768
18.9,0.190439568,0.189881085
18.91,0.190434313,0.189876398
18.92,0.190429083,0.189871736
18.93,0.19042385,0.189867069
18.94,0.190418625,0.18986241
18.95,0.190413406,0.189857755
18.96,0.190408183,0.189853096
18.97,0.190402987,0.189848463
18.98,0.190397788,0.189843827
18.99,0.190392594,0.189839195
19,0.190387418,0.189834579
19.01,0.190382238,0.189829959
19.02,0.190377065,0.189825345
19.03,0.190371908,0.189820746
19.04,0.190366759,0.189816153
19.05,0.190361605,0.189811556
19.06,0.190356468,0.189806975
19.07,0.190351337,0.189802399
19.08,0.190346203,0.189797818
19.09,0.190341086,0.189793254
19.1,0.190335974,0.189788694
19.11,0.190330869,0.189784141
19.12,0.190325772,0.189779593
19.13,0.19032068,0.189775051
19.14,0.190315604,0.189770525
19.15,0.190310515,0.189765983
19.16,0.190305443,0.189761458
19.17,0.190300386,0.189756948
19.18,0.190295326,0.189752433
19.19,0.190290273,0.189747925
19.2,0.190285235,0.189743431
19.21,0.190280194,0.189738933
19.22,0.190275159,0.18973444
19.23,0.190270141,0.189729964
19.24,0.190265129,0.189725492
19.25,0.190260124,0.189721026
19.26,0.190255114,0.189716556
19.27,0.190250121,0.189712101
19.28,0.190245124,0.189707641
19.29,0.190240143,0.189703197
19.3,0.190235169,0.189698758
19.31,0.190230201,0.189694325
19.32,0.190225248,0.189689906
19.33,0.190220292,0.189685484
19.34,0.190215333,0.189681057
19.35,0.190210399,0.189676655
19.36,0.190205462,0.189672248
19.37,0.19020053,0.189667847
19.38,0.190195615,0.189663461
19.39,0.190190696,0.189659071
19.4,0.190185783,0.189654686
19.41,0.190180877,0.189650306
19.42,0.190175986,0.189645941
19.43,0.190171101,0.189641582
19.44,0.190166222,0.189637229
19.45,0.190161339,0.189632869
19.46,0.190156473,0.189628526
19.47,0.190151603,0.189624178
19.48,0.190146748,0.189619845
19.49,0.1901419,0.189615517
19.5,0.190137058,0.189611195
19.51,0.190132221,0.189606878
19.52,0.1901274,0.189602576
19.53,0.190122566,0.189598259
19.54,0.190117747,0.189593957
19.55,0.190112935,0.189589661
19.56,0.190108138,0.18958538
19.57,0.190103337,0.189581093
19.58,0.190098542,0.189576812
19.59,0.190093764,0.189572547
19.6,0.190088971,0.189568266
19.61,0.190084203,0.18956401
19.62,0.190079442,0.189559759
19.63,0.190074676,0.189555504
19.64,0.190069927,0.189551264
19.65,0.190065183,0.189547029
19.66,0.190060435,0.189542788
19.67,0.190055693,0.189538554
19.68,0.190050967,0.189534334
19.69,0.190046246,0.189530119
19.7,0.190041532,0.189525909
19.71,0.190036823,0.189521704
19.72,0.19003212,0.189517505
19.73,0.190027412,0.1895133
19.74,0.19002273,0.18950912
19.75,0.190018044,0.189504935
19.76,0.190013364,0.189500755
19.77,0.190008689,0.18949658
19.78,0.190004031,0.18949242
19.79,0.189999357,0.189488245
19.8,0.18999471,0.189484096
19.81,0.189990058,0.18947994
19.82,0.189985423,0.189475801
19.83,0.189980782,0.189471655
19.84,0.189976157,0.189467525
19.85,0.189971527,0.189463389
19.86,0.189966904,0.189459259
19.87,0.189962296,0.189455144
19.88,0.189957694,0.189451033
19.89,0.189953097,0.189446928
19.9,0.189948496,0.189442816
19.91,0.18994391,0.189438721
19.92,0.18993933,0.189434629
19.93,0.189934756,0.189430543
19.94,0.189930187,0.189426462
19.95,0.189925623,0.189422385
19.96,0.189921065,0.189418313
19.97,0.189916514,0.189414246
19.98,0.189911956,0.189410173
19.99,0.189907425,0.189406126
20,0.189902889,0.189402073
20.01,0.189898359,0.189398026
20.02,0.189893844,0.189393993
20.03,0.189889324,0.189389954
20.04,0.18988481,0.189385921
20.05,0.189880301,0.189381891
20.06,0.189875808,0.189377878
20.07,0.18987131,0.189373858
20.08,0.189866828,0.189369853
20.09,0.189862341,0.189365843
20.1,0.189857869,0.189361848
20.11,0.189853393,0.189357847
20.12,0.189848932,0.189353861
20.13,0.189844477,0.18934988
20.14,0.189840027,0.189345904
20.15,0.189835582,0.189341932
20.16,0.189831132,0.189337954
20.17,0.189826699,0.189333992
20.18,0.189822269,0.189330034
20.19,0.189817846,0.18932608
20.2,0.189813428,0.189322132
20.21,0.189809015,0.189318188
20.22,0.189804617,0.189314258
20.23,0.189800215,0.189310323
20.24,0.189795807,0.189306383
20.25,0.189791415,0.189302457
20.26,0.189787039,0.189298546
20.27,0.189782657,0.189294629
20.28,0.189778281,0.189290717
20.29,0.18977392,0.18928682
20.3,0.189769554,0.189282916
20.31,0.189765194,0.189279018
20.32,0.189760848,0.189275134
20.33,0.189756508,0.189271255
20.34,0.189752163,0.18926737
20.35,0.189747833,0.189263499
20.36,0.189743508,0.189259633
20.37,0.189739168,0.189255751
20.38,0.189734853,0.189251895
20.39,0.189730545,0.189248043
20.4,0.18972624,0.189244195
20.41,0.189721941,0.189240351
20.42,0.189717646,0.189236512
20.43,0.189713348,0.189232667
20.44,0.189709064,0.189228837
20.45,0.189704785,0.189225011
20.46,0.189700521,0.189221199
20.47,0.189696252,0.189217383
20.48,0.189691988,0.18921357
20.49,0.18968772,0.189209752
20.5,0.189683476,0.189205958
20.51,0.189679227,0.189202158
20.52,0.189674984,0.189198363
20.53,0.189670755,0.189194583
20.54,0.189666521,0.189190796
20.55,0.189662303,0.189187024
20.56,0.189658069,0.189183237
20.57,0.18965386,0.189179473
20.58,0.189649647,0.189175704
20.59,0.189645448,0.18917195
20.6,0.189641244,0.18916819
20.61,0.189637055,0.189164443
20.62,0.189632861,0.189160692
20.63,0.189628682,0.189156954
20.64,0.189624507,0.189153221
20.65,0.189620338,0.189149492
20.66,0.189616174,0.189145768
20.67,0.189612014,0.189142047
20.68,0.189607849,0.189138321
20.69,0.18960369,0.1891346
20.7,0.189599555,0.189130902
20.71,0.189595415,0.189127198
20.72,0.189591279,0.189123499
20.73,0.189587149,0.189119804
20.74,0.189583023,0.189116114
20.75,0.189578892,0.189112417
20.76,0.189574776,0.189108735
20.77,0.189570675,0.189105067
20.78,0.189566568,0.189101392
20.79,0.189562467,0.189097723
20.8,0.18955838,0.189094067
20.81,0.189554288,0.189090406
20.82,0.1895502,0.189086748
20.83,0.189546118,0.189083095
20.84,0.18954205,0.189079456
20.85,0.189537976,0.189075811
20.86,0.189533918,0.189072181
20.87,0.189529864,0.189068554
20.88,0.189525796,0.189064912
20.89,0.189521751,0.189061294
20.9,0.189517702,0.189057669
20.91,0.189513667,0.189054059
20.92,0.189509636,0.189050452
20.93,0.189505611,0.189046851
20.94,0.18950158,0.189043243
20.95,0.189497564,0.189039649
20.96,0.189493552,0.189036059
20.97,0.189489545,0.189032473
20.98,0.189485543,0.189028892
20.99,0.189481535,0.189025304
21,0.189477541,0.18902173
21.01,0.189473553,0.189018161
21.02,0.189469569,0.189014595
21.03,0.18946559,0.189011034
21.04,0.189461615,0.189007476
21.05,0.189457645,0.189003922
21.06,0.189453689,0.189000383
21.07,0.189449718,0.188996827
21.08,0.189445772,0.188993295
21.09,0.18944182,0.188989758
21.1,0.189437872,0.188986224
21.11,0.189433929,0.188982694
21.12,0.189430001,0.188979178
21.13,0.189426067,0.188975657
21.14,0.189422137,0.188972139
21.15,0.189418213,0.188968625
21.16,0.189414302,0.188965125
21.17,0.189410397,0.188961629
21.18,0.189406485,0.188958127
21.19,0.189402588,0.188954638
21.2,0.189398686,0.188951144
21.21,0.189394787,0.188947653
21.22,0.189390904,0.188944177
21.23,0.189387025,0.188940704
21.24,0.18938315,0.188937235
21.25,0.18937928,0.18893377
21.26,0.189375404,0.188930299
21.27,0.189371533,0.188926832
21.28,0.189367686,0.188923389
21.29,0.189363823,0.188919929
21.3,0.189359984,0.188916493
21.31,0.18935613,0.188913041
21.32,0.189352301,0.188909613
21.33,0.189348456,0.188906169
21.34,0.189344625,0.188902739
21.35,0.189340798,0.188899312
21.36,0.189336976,0.188895889
21.37,0.189333158,0.18889247
21.38,0.189329355,0.188889065
21.39,0.189325536,0.188885643
21.4,0.189321741,0.188882246
21.41,0.189317941,0.188878842
21.42,0.189314144,0.188875442
21.43,0.189310352,0.188872045
21.44,0.189306575,0.188868662
21.45,0.189302791,0.188865274
21.46,0.189299012,0.188861889
21.47,0.189295248,0.188858518
21.48,0.189291477,0.188855139
21.49,0.189287721,0.188851776
21.5,0.189283959,0.188848405
21.51,0.189280211,0.188845049
21.52,0.189276457,0.188841686
21.53,0.189272708,0.188838326
21.54,0.189268972,0.188834981
21.55,0.189265242,0.188831639
21.56,0.189261505,0.188828291
21.57,0.189257782,0.188824957
21.58,0.189254054,0.188821616
21.59,0.18925034,0.188818289
21.6,0.18924663,0.188814966
21.61,0.189242924,0.188811646
21.62,0.189239223,0.18880833
21.63,0.189235525,0.188805017
21.64,0.189231832,0.188801709
21.65,0.189228133,0.188798393
21.66,0.189224447,0.188795091
21.67,0.189220766,0.188791793
21.68,0.189217089,0.188788499
21.69,0.189213416,0.188785208
21.7,0.189209748,0.188781921
21.71,0.189206083,0.188778637
21.72,0.189202423,0.188775357
21.73,0.189198767,0.188772081
21.74,0.189195114,0.188768808
21.75,0.189191476,0.188765549
21.76,0.189187832,0.188762283
21.77,0.189184202,0.18875903
21.78,0.189180556,0.188755762
21.79,0.189176924,0.188752507
21.8,0.189173306,0.188749265
21.81,0.189169682,0.188746017
21.82,0.189166073,0.188742783
21.83,0.189162457,0.188739542
21.84,0.189158845,0.188736304
21.85,0.189155247,0.18873308
21.86,0.189151643,0.18872985
21.87,0.189148053,0.188726633
21.88,0.189144468,0.18872342
21.89,0.189140876,0.1887202
21.9,0.189137298,0.188716993
21.91,0.189133714,0.18871378
21.92,0.189130134,0.18871057
21.93,0.189126568,0.188707374
21.94,0.189123006,0.188704182
21.95,0.189119448,0.188700993
21.96,0.189115894,0.188697807
21.97,0.189112334,0.188694615
21.98,0.189108787,0.188691436
21.99,0.189105245,0.18868826
22,0.189101706,0.188685088
22.01,0.189098172,0.18868192
22.02,0.189094641,0.188678755
22.03,0.189091104,0.188675583
22.04,0.189087582,0.188672425
22.05,0.189084062,0.18866927
22.06,0.189080547,0.188666118
22.07,0.189077036,0.18866297
22.08,0.189073529,0.188659825
22.09,0.189070035,0.188656694
22.1,0.189066526,0.188653546
22.11,0.18906303,0.188650412
22.12,0.189059538,0.18864728
22.13,0.18905606,0.188644163
22.14,0.189052576,0.188641038
22.15,0.189049095,0.188637917
22.16,0.189045618,0.188634799
22.17,0.189042145,0.188631684
22.18,0.189038686,0.188628583
22.19,0.189035221,0.188625475
22.2,0.189031759,0.188622371
22.21,0.189028312,0.18861928
22.22,0.189024868,0.188616192
22.23,0.189021408,0.188613087
22.24,0.189017971,0.188610006
22.25,0.189014539,0.188606928
22.26,0.1890111,0.188603843
22.27,0.189007674,0.188600772
22.28,0.189004243,0.188597694
22.29,0.189000816,0.188594619
22.3,0.188997402,0.188591557
22.31,0.188993991,0.188588499
22.32,0.188990585,0.188585444
22.33,0.188987172,0.188582382
22.34,0.188983773,0.188579333
22.35,0.188980368,0.188576278
22.36,0.188976976,0.188573236
22.37,0.188973588,0.188570198
22.38,0.188970204,0.188567162
22.39,0.188966823,0.188564129
22.4,0.188963436,0.18856109
22.41,0.188960063,0.188558064
22.42,0.188956693,0.188555042
22.43,0.188953317,0.188552012
22.44,0.188949965,0.188549006
22.45,0.188946606,0.188545992
22.46,0.188943251,0.188542983
22.47,0.1889399,0.188539976
22.48,0.188936542,0.188536962
22.49,0.188933198,0.188533962
22.5,0.188929857,0.188530965
22.51,0.18892653,0.188527981
22.52,0.188923197,0.188524989
22.53,0.188919867,0.188522002
22.54,0.188916541,0.188519018
22.55,0.188913218,0.188516035
22.56,0.188909899,0.188513058
22.57,0.188906594,0.188510092
22.58,0.188903282,0.18850712
22.59,0.188899974,0.188504151
22.6,0.188896679,0.188501196
22.61,0.188893368,0.188498223
22.62,0.18889008,0.188495273
22.63,0.188886786,0.188492317
22.64,0.188883506,0.188489373
22.65,0.188880219,0.188486423
22.66,0.188876945,0.188483486
22.67,0.188873665,0.188480542
22.68,0.188870389,0.188477601
22.69,0.188867125,0.188474673
22.7,0.188863856,0.188471738
22.71,0.1888606,0.188468816
22.72,0.188857348,0.188465898
22.73,0.188854089,0.188462972
22.74,0.188850833,0.188460049
22.75,0.188847591,0.18845714
22.76,0.188844352,0.188454233
22.77,0.188841107,0.18845132
22.78,0.188837876,0.18844842
22.79,0.188834648,0.188445522
22.8,0.188831413,0.188442618
22.81,0.188828192,0.188439726
22.82,0.188824974,0.188436838
22.83,0.188821759,0.188433953
22.84,0.188818539,0.18843106
22.85,0.188815331,0.188428181
22.86,0.188812127,0.188425305
22.87,0.188808916,0.188422421
22.88,0.188805728,0.188419561
22.89,0.188802535,0.188416693
22.9,0.188799334,0.188413819
22.91,0.188796157,0.188410968
22.92,0.188792973,0.18840811
22.93,0.188786583,0.188402044
22.94,0.188783203,0.188398989
22.95,0.188779827,0.188395937
22.96,0.188776464,0.188392898
22.97,0.188773095,0.188389852
22.98,0.18876973,0.188386809
22.99,0.188766368,0.18838377
23,0.188763009,0.188380733
23.01,0.188759654,0.1883777
23.02,0.188756302,0.188374669
23.03,0.188752954,0.188371642
23.04,0.18874962,0.188368628
23.05,0.188746278,0.188365607
23.06,0.188742941,0.188362589
23.07,0.188739607,0.188359574
23.08,0.188736276,0.188356562
23.09,0.188732959,0.188353564
23.1,0.188729635,0.188350558
23.11,0.188726325,0.188347565
23.12,0.188723008,0.188344565
23.13,0.188719695,0.188341569
23.14,0.188716385,0.188338576
23.15,0.188713088,0.188335595
23.16,0.188709785,0.188332608
23.17,0.188706495,0.188329633
23.18,0.188703209,0.188326661
23.19,0.188699917,0.188323684
23.2,0.188696627,0.188320708
23.21,0.188693351,0.188317745
23.22,0.188690078,0.188314786
23.23,0.188686799,0.18831182
23.24,0.188683533,0.188308866
23.25,0.18868026,0.188305906
23.26,0.188677002,0.188302959
23.27,0.188673736,0.188300004
23.28,0.188670483,0.188297063
23.29,0.188667235,0.188294125
23.3,0.188663989,0.188291189
23.31,0.188660747,0.188288257
23.32,0.188657498,0.188285317
23.33,0.188654262,0.18828239
23.34,0.18865103,0.188279467
23.35,0.188647801,0.188276546
23.36,0.188644565,0.188273618
23.37,0.188641343,0.188270704
23.38,0.188638124,0.188267792
23.39,0.188634909,0.188264883
23.4,0.188631697,0.188261977
23.41,0.188628487,0.188259074
23.42,0.188625282,0.188256174
23.43,0.188622079,0.188253276
23.44,0.18861887,0.188250372
23.45,0.188615674,0.18824748
23.46,0.188612482,0.188244593
23.47,0.188609293,0.188241707
23.48,0.188606107,0.188238824
23.49,0.188602934,0.188235954
23.5,0.188599755,0.188233077
23.51,0.188596578,0.188230203
23.52,0.188593406,0.188227332
23.53,0.188590236,0.188224464
23.54,0.188587069,0.188221598
23.55,0.188583906,0.188218736
23.56,0.188580756,0.188215886
23.57,0.18857759,0.18821302
23.58,0.188574446,0.188210175
23.59,0.188571296,0.188207324
23.6,0.188568159,0.188204486
23.61,0.188565015,0.188201641
23.62,0.188561874,0.188198798
23.63,0.188558747,0.188195968
23.64,0.188555603,0.188193122
23.65,0.188552481,0.188190297
23.66,0.188549353,0.188187466
23.67,0.188546239,0.188184648
23.68,0.188543117,0.188181822
23.69,0.188540009,0.188179009
23.7,0.188536894,0.188176189
23.71,0.188533781,0.188173372
23.72,0.188530683,0.188170567
23.73,0.188527578,0.188167756
23.74,0.188524485,0.188164957
23.75,0.188521385,0.188162151
23.76,0.188518299,0.188159358
23.77,0.188515206,0.188156557
23.78,0.188512126,0.188153769
23.79,0.188509039,0.188150974
23.8,0.188505965,0.188148193
23.81,0.188502895,0.188145413
23.82,0.188499827,0.188142636
23.83,0.188496753,0.188139853
23.84,0.188493682,0.188137072
23.85,0.188490623,0.188134303
